"Kinase.Gene","mS","Enrichment","m","z.score","p.value","FDR","Line","Drug","lgpadj"
"IRAK1",1.05130828290129,17.5406037149148,1,1.32011714260437,0.0933979550655148,0.24578409227767,"A549","Panobinostat",0.609446229096408
"MAPK9",1.05130828290129,17.5406037149148,1,1.32011714260437,0.0933979550655148,0.24578409227767,"A549","Panobinostat",0.609446229096408
"NEK6",1.05130828290129,17.5406037149148,1,1.32011714260437,0.0933979550655148,0.24578409227767,"A549","Panobinostat",0.609446229096408
"ROCK1",0.529517618910317,17.551627916095,3,1.32428783862735,0.0927037339577549,0.30901244652585,"A549","CUDC101",0.51002402753752
"ATM",0.879589160136163,7.6712160715396,1,1.32458837255781,0.0926538572566092,0.241628730053922,"PSC1","Abexinostat",0.616851428651618
"RET",0.591128172261076,106.205375402134,2,1.32751229460376,0.0921696378352963,0.257104779224774,"HCT116","Belinostat",0.589889850344087
"DAPK3",1.05691119431409,17.6340857604197,1,1.32757800999009,0.0921587765301118,0.24578409227767,"A549","Panobinostat",0.609446229096408
"ILK",1.05691119431409,17.6340857604197,1,1.32757800999009,0.0921587765301118,0.24578409227767,"A549","Panobinostat",0.609446229096408
"MAP3K12",1.05691119431409,17.6340857604197,1,1.32757800999009,0.0921587765301118,0.24578409227767,"A549","Panobinostat",0.609446229096408
"MYLK",1.05691119431409,17.6340857604197,1,1.32757800999009,0.0921587765301118,0.24578409227767,"A549","Panobinostat",0.609446229096408
"STK24",0.897648455788183,29.7538573463783,1,1.32824185824685,0.0920491101686976,0.30901244652585,"A549","CUDC101",0.51002402753752
"PRKAA1",0.346474714049233,457.902840621803,6,1.32830400934988,0.0920388478835464,0.324842992530164,"H292","Vorinostat",0.488326497340375
"ATM",0.737982894758903,16.820677117275,1,1.33133603045987,0.0915392338698945,0.30691195529117,"PSC1","TSA",0.512986193953783
"PRKCD",0.532425189754075,17.6480035602036,3,1.33199880784922,0.0914302901307358,0.30901244652585,"A549","CUDC101",0.51002402753752
"CHEK2",0.845957996543275,16.0540824901136,1,1.33206667786639,0.0914191394537018,0.423546194586362,"H292","CUDC101",0.373099215888494
"CHEK1",0.218399099781241,4.14464687133581,11,1.33275253665271,0.0913065131201007,0.423546194586362,"H292","CUDC101",0.373099215888494
"SRC",0.992711465789232,27.4771544224322,1,1.3335151533546,0.0911814030250951,0.254344227019162,"A549","TSA",0.59457811532445
"MAPK8",0.356118092504799,17.012279177446,5,1.33480860087743,0.0909694988867284,0.260368194066541,"HCT116","Abexinostat",0.584412069201573
"PDPK1",0.59800233453551,107.440425631831,2,1.34309652077195,0.0896203610135699,0.256750223444281,"HCT116","Belinostat",0.590489169773231
"PDPK1",0.603783569940127,19.370265774055,2,1.34794927055157,0.0888373497204557,0.247809449220218,"HCT116","Panobinostat",0.605882137564644
"UHMK1",0.947217401602079,25.8809864742503,1,1.35113438685866,0.088326193977391,0.353304775909564,"H292","TSA",0.451850491811827
"PRKAA2",0.491489330381942,15.8129691750356,2,1.3538498527208,0.087892142533913,0.322792303678881,"PSC1","Vorinostat",0.491076828688628
"ROCK1",0.459374203596729,3.54034290235639,5,1.35389554831256,0.0878848519936377,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"MAPK13",1.00927329944516,27.9355676437612,1,1.35660301874176,0.0874536910372403,0.254344227019162,"A549","TSA",0.59457811532445
"PRKCB",1.00927329944516,27.9355676437612,1,1.35660301874176,0.0874536910372403,0.254344227019162,"A549","TSA",0.59457811532445
"MARK2",0.502951313987812,664.703154460969,3,1.36251833315009,0.0865171812081868,0.324842992530164,"H292","Vorinostat",0.488326497340375
"IKBKB",0.778274643799518,15.2767614789784,1,1.36381441591525,0.0863129909940969,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"MAPK12",0.87345637809657,1154.36463462329,1,1.36527513933212,0.0860832948319698,0.324842992530164,"H292","Vorinostat",0.488326497340375
"PRKCD",0.611318864309399,19.612009110385,2,1.36568759605402,0.0860185196151442,0.246431434573116,"HCT116","Panobinostat",0.608303894758836
"MAP2K3",0.780291172597863,15.316343944774,1,1.36713099320486,0.08579212510251,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"MAP2K4",0.780291172597863,15.316343944774,1,1.36713099320486,0.08579212510251,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"MAP2K6",0.780291172597863,15.316343944774,1,1.36713099320486,0.08579212510251,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"MAP3K5",0.780291172597863,15.316343944774,1,1.36713099320486,0.08579212510251,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"MAP3K6",0.780291172597863,15.316343944774,1,1.36713099320486,0.08579212510251,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"TLK2",1.08989382256258,18.1843860110621,1,1.37149785759502,0.0851099054589942,0.24578409227767,"A549","Panobinostat",0.609446229096408
"PRKCE",0.457328879621128,10.423793661268,3,1.37356436215557,0.0847884835426829,0.30691195529117,"PSC1","TSA",0.512986193953783
"PRKD1",0.330133778337622,59.3136708865683,7,1.37659131474154,0.0843193188231269,0.248273549868096,"HCT116","Belinostat",0.605069546084616
"PRKCA",0.726196889747366,29.5632972791567,4,1.37863444665817,0.0840037451518293,0.4843740064602,"PC9","Belinostat",0.314819170966224
"PRKCE",0.488321473673853,15.5602566894696,4,1.38335408005066,0.0832781616686878,0.384360746163175,"H292","Belinostat",0.415260972187724
"AKT2",0.546026358079805,10.7179573433067,2,1.3885265488993,0.0824883831083748,0.247275055280386,"HCT116","Vorinostat",0.60681969237501
"DYRK2",0.707476846264474,14.0020297763362,1,1.38913566619355,0.0823957500195017,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"CAMK2A",0.259926929660931,5.14434447996545,6,1.39362465293598,0.081715489961125,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"RPS6KB2",0.869355625980445,27.8902082895052,1,1.39520259994185,0.0814773766156694,0.239905608923915,"HCT116","Panobinostat",0.619959598233795
"IRAK1",1.01835574362234,45.5559924671838,1,1.39587506200249,0.0813760607656898,0.301392817650703,"A549","Vorinostat",0.5208671013639
"MAPK9",1.01835574362234,45.5559924671838,1,1.39587506200249,0.0813760607656898,0.301392817650703,"A549","Vorinostat",0.5208671013639
"NEK6",1.01835574362234,45.5559924671838,1,1.39587506200249,0.0813760607656898,0.301392817650703,"A549","Vorinostat",0.5208671013639
"PRKCE",0.507396041151629,13.8636706377256,4,1.39709474604976,0.0811925407738997,0.335969134236826,"H292","TSA",0.473700619771953
"CHEK1",0.225986107603195,7.27078113931504,12,1.40386598555822,0.0801793800900956,0.320717520360382,"PSC1","Vorinostat",0.493877314508739
"PRKACA",0.254897181535804,4.75488460428846,23,1.40468621438414,0.0800573034348768,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"AKT1",0.22488520739859,297.209496410768,16,1.40955677389286,0.0793352991423915,0.324842992530164,"H292","Vorinostat",0.488326497340375
"PAK1",0.373119030023768,2.8755844349466,10,1.41365826041894,0.0787311331236522,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"DAPK3",0.692372382051711,6.03843065080864,2,1.41477121305941,0.0785677934929949,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"ILK",0.692372382051711,6.03843065080864,2,1.41477121305941,0.0785677934929949,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"MAP3K12",0.692372382051711,6.03843065080864,2,1.41477121305941,0.0785677934929949,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"MYLK",0.692372382051711,6.03843065080864,2,1.41477121305941,0.0785677934929949,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"CDK5",0.378615592216448,12.1465455712236,6,1.41663847164856,0.0782943272600619,0.239905608923915,"HCT116","Panobinostat",0.619959598233795
"AKT1",0.264857280861656,13.333430426364,16,1.41737637244031,0.0781864584400181,0.375295000512087,"H292","Abexinostat",0.42562722099719
"ARAF",0.936507725408551,8.16762352228504,1,1.42315144265737,0.0773461291803441,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"BRAF",0.936507725408551,8.16762352228504,1,1.42315144265737,0.0773461291803441,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"RAF1",0.936507725408551,8.16762352228504,1,1.42315144265737,0.0773461291803441,0.216996762980653,"PSC1","Abexinostat",0.663546744631313
"PRKG1",0.592721260895775,16.195026516931,3,1.4292001121076,0.0764733627512865,0.33396404865288,"H292","TSA",0.476300282625677
"ROCK1",0.679954080550127,11.3447266280018,3,1.43001554879283,0.0763562782390186,0.24578409227767,"A549","Panobinostat",0.609446229096408
"AKT2",0.568405526975261,23.4457886348872,2,1.43130338395728,0.0761716422600632,0.218221461609911,"HCT116","TSA",0.661102539721973
"CHUK",0.681835106991095,5.2548228932168,2,1.43418210869547,0.0757601506556319,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"PRKAA2",0.951182107711782,3.89515109422813,2,1.44229912855344,0.0746090029657778,0.447654017794667,"PC9","CUDC101",0.349057513263726
"IRAK1",1.0708797364384,29.6407656202278,1,1.44248488145286,0.0745828167956667,0.254344227019162,"A549","TSA",0.59457811532445
"MAPK9",1.0708797364384,29.6407656202278,1,1.44248488145286,0.0745828167956667,0.254344227019162,"A549","TSA",0.59457811532445
"NEK6",1.0708797364384,29.6407656202278,1,1.44248488145286,0.0745828167956667,0.254344227019162,"A549","TSA",0.59457811532445
"CAMK2B",0.57708182555531,13.1532954582703,2,1.44634424699232,0.0740403355550813,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAPK14",0.328907076115437,7.49670455537073,7,1.44645442929796,0.0740248924556836,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAPK12",1.04062375968643,222.343077459321,1,1.44720925150336,0.0739191631045699,0.271036931383423,"A549","Abexinostat",0.566971528301832
"PRKAA1",0.34543044728164,6.83658756329471,4,1.45128138628186,0.0733507611207537,0.293403044483015,"PSC1","CUDC101",0.532535384032908
"PRKCA",0.605669849262646,129.409401770683,3,1.45419563370395,0.0729460376030048,0.271036931383423,"A549","Abexinostat",0.566971528301832
"PRKG1",0.621812707731878,27.8166988371579,3,1.455145325977,0.0728145166187082,0.301392817650703,"A549","Vorinostat",0.5208671013639
"RPS6KB2",0.830074998557689,34.239221899992,1,1.45894512851892,0.0722901054094948,0.21285419926129,"HCT116","TSA",0.671917777490524
"CDK5",0.325858810476218,13.4411374145095,6,1.46450100329293,0.0715285545697605,0.21285419926129,"HCT116","TSA",0.671917777490524
"PRKCD",0.654414809307595,10.9843067795856,3,1.46911186047281,0.0709012256534611,0.279190190794016,"A549","Belinostat",0.554099844497544
"MAPK10",0.940336531010809,1242.75380346837,1,1.46972314751421,0.0708183754480891,0.324842992530164,"H292","Vorinostat",0.488326497340375
"IRAK1",0.992063660421649,32.8833859629308,1,1.4728057981389,0.0704017042355244,0.263147192697298,"A549","CUDC101",0.579801258755484
"MAPK9",0.992063660421649,32.8833859629308,1,1.4728057981389,0.0704017042355244,0.263147192697298,"A549","CUDC101",0.579801258755484
"NEK6",0.992063660421649,32.8833859629308,1,1.4728057981389,0.0704017042355244,0.263147192697298,"A549","CUDC101",0.579801258755484
"MAPKAPK5",0.88597390026559,10.7729539296871,1,1.47559907967444,0.0700257761759885,0.338457918183944,"PSC1","Panobinostat",0.470495321178577
"PRKCD",0.615056292710611,131.414939990613,3,1.47690771617169,0.0698501881419032,0.271036931383423,"A549","Abexinostat",0.566971528301832
"IRAK1",1.06312259426376,227.150252072246,1,1.47864004054484,0.0696182726257007,0.271036931383423,"A549","Abexinostat",0.566971528301832
"MAPK9",1.06312259426376,227.150252072246,1,1.47864004054484,0.0696182726257007,0.271036931383423,"A549","Abexinostat",0.566971528301832
"NEK6",1.06312259426376,227.150252072246,1,1.47864004054484,0.0696182726257007,0.271036931383423,"A549","Abexinostat",0.566971528301832
"MAPKAPK2",0.438486409861438,93.6884410769741,6,1.48445347015821,0.0688443292398925,0.271036931383423,"A549","Abexinostat",0.566971528301832
"PRKCD",0.703837533458276,11.7432112491346,3,1.48510054278699,0.068758596168257,0.237098607476748,"A549","Panobinostat",0.625070996704815
"RPS6KB2",1.04181891745664,39.3742509477583,1,1.48692127867544,0.0685178017693189,0.181572174688695,"HCT116","CUDC101",0.740950704851577
"MAPK6",0.749296346073135,24.1075427094493,1,1.49336906094619,0.0676703035110021,0.29692046845683,"PSC1","Vorinostat",0.5273598629245
"SRC",1.18144571992672,19.7118880550689,1,1.49340886328813,0.0676650971459575,0.237098607476748,"A549","Panobinostat",0.625070996704815
"RET",0.733477637790998,27.7208755677578,2,1.49587798848602,0.0673427266505463,0.181572174688695,"HCT116","CUDC101",0.740950704851577
"STK24",1.09348537656943,48.9169054035862,1,1.50116762297374,0.0666561059384104,0.301392817650703,"A549","Vorinostat",0.5208671013639
"CHEK1",0.333261037857994,16.7770085369804,11,1.503357651547,0.0663734204101663,0.331867102050831,"H292","Abexinostat",0.479035797021708
"UHMK1",0.96327167247149,18.2803909336365,1,1.50596001361099,0.0660387194355997,0.360211196921453,"H292","CUDC101",0.4434427915564
"PRKAA2",1.04586373236402,27.8993503926464,2,1.50606249185801,0.0660255660777932,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"PRKCD",0.543938795800132,17.5004560209055,2,1.50807982449442,0.0657670490960388,0.29692046845683,"PSC1","Vorinostat",0.5273598629245
"PRKCA",0.644161211254208,28.8164558125491,3,1.50939479563348,0.0655989611349578,0.301392817650703,"A549","Vorinostat",0.5208671013639
"CHEK1",0.332233336394716,10.586542418885,11,1.51040240721338,0.0654703873856071,0.327351936928036,"H292","Belinostat",0.484985085031677
"AKT1",0.303943805336089,54.6082346632189,10,1.51257573720799,0.0651937305321848,0.19744386961176,"HCT116","Belinostat",0.704556346025266
"MAP3K8",0.775568815802727,15.3496721621446,1,1.51392265377528,0.0650227288770991,0.269379876776554,"PSC1","CUDC101",0.569634850080436
"STK24",1.12195852351271,18.8319953047422,1,1.51487312839457,0.0649022683060345,0.272808728288986,"A549","Belinostat",0.564141738901545
"PRKCA",0.603787430322144,13.7619902643352,2,1.51878404193921,0.0644084320058102,0.30691195529117,"PSC1","TSA",0.512986193953783
"PRKCD",0.66651927792356,18.4485157633125,3,1.52210903640385,0.0639908810777886,0.254344227019162,"A549","TSA",0.59457811532445
"UHMK1",1.55044234211351,28.9221496210107,1,1.52290065271944,0.0638917812379901,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"PRKD1",0.482184886525408,15.3647156854897,5,1.52586589119446,0.0635216333918193,0.327351936928036,"H292","Belinostat",0.484985085031677
"MARK2",0.54209269372451,10.2875093774185,3,1.52706089742413,0.0633729345631462,0.360211196921453,"H292","CUDC101",0.4434427915564
"PDPK1",0.608770206835103,25.110764972019,2,1.52878791600238,0.0631585145066424,0.196905956991297,"HCT116","TSA",0.705741144962364
"PDPK1",0.752269490281527,28.4310902733438,2,1.53286831430944,0.0626541521725535,0.17477210869186,"HCT116","CUDC101",0.757527873805204
"PRKACA",0.152753908877392,2.99840814485362,21,1.53526747090216,0.0623590704992475,0.244817091589638,"HCT116","Vorinostat",0.611158265758687
"MAPK12",1.13802399779237,19.1016531662965,1,1.53778124615413,0.0620510552600963,0.272808728288986,"A549","Belinostat",0.564141738901545
"CAMK4",0.773171175785221,24.8756813504307,1,1.54301148703115,0.0614139944200867,0.29692046845683,"PSC1","Vorinostat",0.5273598629245
"PRKCD",0.662459166089605,29.6350120959173,3,1.55381183432364,0.0601146534182619,0.30057326709131,"A549","Vorinostat",0.522049648070492
"PDPK1",1.13182857368911,50.632182614022,1,1.55490478715502,0.0599843735472603,0.30057326709131,"A549","Vorinostat",0.522049648070492
"PRKD1",0.406508968774049,9.26546693369982,5,1.55530301350579,0.0599369600011912,0.30691195529117,"PSC1","TSA",0.512986193953783
"PAK1",0.56624766831912,10.5628563802955,7,1.55701549292745,0.059733403546847,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"MAPK12",1.15641199867852,32.0082039531813,1,1.56172031141097,0.0591769458608821,0.254344227019162,"A549","TSA",0.59457811532445
"PRKCA",0.692977189259422,11.6315736285586,3,1.56435206349435,0.0588674558191172,0.272808728288986,"A549","Belinostat",0.564141738901545
"AKT2",0.695889586240125,22.3251623693654,2,1.56476979776622,0.0588184479175471,0.18893198422,"HCT116","Panobinostat",0.723694514315207
"CHEK1",0.354755098425999,9.69303550431573,11,1.56566465658786,0.0587135723060292,0.270985718335519,"H292","TSA",0.567053596990968
"MAP2K3",0.983429494658334,176.688413042832,1,1.56757649806962,0.0584900002289095,0.182351177184247,"HCT116","Belinostat",0.739091428714485
"MAP2K4",0.983429494658334,176.688413042832,1,1.56757649806962,0.0584900002289095,0.182351177184247,"HCT116","Belinostat",0.739091428714485
"MAP2K6",0.983429494658334,176.688413042832,1,1.56757649806962,0.0584900002289095,0.182351177184247,"HCT116","Belinostat",0.739091428714485
"MAP3K5",0.983429494658334,176.688413042832,1,1.56757649806962,0.0584900002289095,0.182351177184247,"HCT116","Belinostat",0.739091428714485
"MAP3K6",0.983429494658334,176.688413042832,1,1.56757649806962,0.0584900002289095,0.182351177184247,"HCT116","Belinostat",0.739091428714485
"PRKD1",0.540219298754811,17.7277947568475,5,1.5708672649108,0.0581067418543162,0.268184962404536,"H292","Panobinostat",0.571565577445728
"PDPK1",0.791944195618006,25.4796765250716,1,1.58204582824652,0.0568195544458517,0.29692046845683,"PSC1","Vorinostat",0.5273598629245
"MARK2",0.652544811031152,17.8295958241213,3,1.58294295911619,0.0567172330281535,0.270985718335519,"H292","TSA",0.567053596990968
"PRKG1",0.50523671603064,9.91729701425384,3,1.5843934217375,0.0565521089856835,0.230558598172402,"HCT116","Vorinostat",0.637218677091507
"MAPK12",1.25070556201378,20.8674572284174,1,1.58563564663262,0.0564109925480627,0.208929602029862,"A549","Panobinostat",0.680000022980759
